total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
7550,36354,42344,57679,34318,0.584370860927152,0.554834437086093,0.385827814569536,0.0566887417218543,0,0.0598368087035358,0.0630222010026259,0.118777892207346,0.00233644859813084,0.296456941497841,0.14777878513146,0.153735975173072,0.158942670786131,0.0420560747663551,0.0573966585614558,309,GA
28165,66256,44527,82143,66958,0.913438665009764,0.90456240014202,0.020947985087875,0.0342623823894905,0.00624889046689153,0.171376375014576,0.169211445617616,0.064406779661017,0.140932642487047,0.267045454545455,0.100050530570995,0.0998547709698944,0.247457627118644,0.0922279792746114,0.0511363636363636,311,GA
103033,59659,41771,67578,57401,0.768346063882445,0.565876952044491,0.0328341405180864,0.367697727912416,0.0154804771286869,0.133367018253016,0.159766053787047,0.0815843925509902,0.0540847301042629,0.369278996865204,0.152163203435862,0.119717343578485,0.137451965710907,0.251577141348819,0.0539184952978056,313,GA
8839,46759,26838,86219,57857,0.628464758456839,0.594524267451069,0.337029075687295,0.0470641475280009,0,0.13987398739874,0.147859181731684,0.0328969452836522,0.0144230769230769,0.296456941497841,0.129072907290729,0.0875356803044719,0.177576367908694,0.658653846153846,0.0573966585614558,315,GA
9610,51780,38203,57679,64236,0.533402705515089,0.513735691987513,0.402601456815817,0.0566077003121748,0,0.156067108856808,0.15799068260077,0.0514344791935901,0.1875,0.296456941497841,0.0975419430355052,0.0899331577881304,0.163091238046007,0.246323529411765,0.0573966585614558,317,GA
8852,40757,31875,48182,49188,0.575689109805694,0.553321283325802,0.382625395390872,0.0314053321283326,1.1296882060551e-4,0.103021978021978,0.107186606778277,0.0575730735163862,0.0287769784172662,0,0.0755494505494505,0.0698244181298489,0.0599350457632123,0.366906474820144,1,319,GA
20706,56496,40614,30575,64535,0.679513184584179,0.671303003960205,0.25567468366657,0.0252100840336134,0.00864483724524292,0.0879886282871357,0.0886330935251799,0.0181337363052512,0.0114942528735632,0.0446927374301676,0.0790334044065387,0.0763309352517986,0.15753683415187,0.235632183908046,0.229050279329609,321,GA
202163,74238,62398,62116,74851,0.313687470011822,0.295617892492692,0.00793419171658513,0.136241547662035,0.216676642115521,0.360177242336319,0.369810752472265,0.257481296758105,0.0979922303307555,0.242055520043832,0.0292512930490728,0.027542124726001,0.0473815461346633,0.0684747485749555,0.0777782850881198,001,HI
1010100,99816,78992,87205,103643,0.193293733293733,0.174203544203544,0.0251836451836452,0.102359172359172,0.422547272547273,0.358455486924188,0.376823536766252,0.2081138454281,0.14809513216562,0.305272776261378,0.018269260317753,0.0169410614731506,0.0198915009041591,0.0279709458087105,0.0784649086840903,003,HI
50,87813,42344,57679,62500,0.38,0.26,0.02,0.12,0.12,0.473684210526316,0.692307692307692,0,0,0,0.0526315789473684,0.0769230769230769,0,0,0.166666666666667,005,HI
73511,88869,170670,79453,88294,0.303002271768851,0.288963556474541,0.0052509148290732,0.115642556896247,0.294105644053271,0.336266499057197,0.34464739666698,0.414507772020725,0.13104340665804,0.232238667900093,0.0364550597108737,0.0376612371716411,0,0.0207034466533349,0.0924144310823312,007,HI
164765,95379,153382,93289,90565,0.317670621794677,0.292798834703972,0.00750159317816284,0.118835917822353,0.283585712985161,0.340784471064748,0.354227556329416,0.325242718446602,0.125536261491318,0.22275013376137,0.0295179687052215,0.0267603590158158,0.0542071197411003,0.0548008171603677,0.08258962011771,009,HI
497494,83881,55313,69056,85397,0.862350098694658,0.826840122694947,0.0125830663284381,0.0890804713222672,0.0258636285060724,0.302551898073256,0.308544103775878,0.114696485623003,0.160683259245888,0.402813398616616,0.0258895980084566,0.0240793683207406,0.0998402555910543,0.0923347699528398,0.0647392554597031,001,ID
4464,55891,42344,57679,55718,0.926747311827957,0.898073476702509,0.00268817204301075,0.0432347670250896,0,0.165820642978003,0.167622848590671,0.25,0.0829015544041451,0.296456941497841,0.0408508581097414,0.0401596408081816,0,0.217616580310881,0.0573966585614558,003,ID
87434,60998,76016,49503,63478,0.858190177734062,0.822620490884553,0.00990461376581193,0.0936477800398015,0.0192945536061486,0.198427400546412,0.203392422662496,0.124711316397229,0.0808500244259893,0.323651452282158,0.0351302725394816,0.0358428919012861,0.0635103926096998,0.0887884709330728,0.0705394190871369,005,ID
6436,63244,42344,50809,65257,0.951678060907396,0.924642635177129,0.00124300807955252,0.0430391547545059,0.00839030453697949,0.141877551020408,0.144009410183162,0,0.0433212996389892,0.148148148148148,0.0450612244897959,0.0428499411863552,0,0.137184115523466,0,007,ID
9731,54191,42344,32031,55320,0.847805980885829,0.836604665502004,0.00811838454424006,0.0441886753673826,4.1105744527797e-4,0.145454545454545,0.146787863898784,0.0253164556962025,0.0116279069767442,0.25,0.105090909090909,0.104409777668591,0,0.0744186046511628,0,009,ID
48253,69433,42344,65670,72106,0.787743767226908,0.735208173585062,0.00163720390442045,0.182081943091621,0.00362671750979214,0.138644076714635,0.142857142857143,0,0.0322103346232643,0.405714285714286,0.0398305753597643,0.0362216709888375,0.177215189873418,0.198952879581152,0.0571428571428571,011,ID
24248,81794,42344,59474,85702,0.835244143846915,0.71061530847905,0.00482514021774992,0.234534806994391,0.00424777301220719,0.364933590085419,0.418954210434682,0,0.043256550026376,0.135922330097087,0.0425122204117908,0.0224595206314201,0,0.179180587304378,0,013,ID
7809,70776,42344,103750,69122,0.89921885004482,0.862850557049558,0.00358560635164554,0.0578819311051351,0.00781149955179921,0.216604955853033,0.216236271890769,0.785714285714286,0.230088495575221,0.655737704918033,0.0353175733409285,0.0363609379637875,0,0.0707964601769911,0,015,ID
47976,61816,42344,65993,62428,0.918250792062698,0.90541103885276,0.00293896948474237,0.0373520093380023,0.00598215774553944,0.211808235347528,0.212302592200378,0.049645390070922,0.145647321428571,0.27526132404181203,0.0639896490670541,0.0648970947097012,0.0354609929078014,0.0591517857142857,0.0766550522648084,017,ID
124490,73103,44875,58511,75478,0.868977427905856,0.814153747288939,0.00398425576351514,0.137737970921359,0.00933408305888023,0.20930125070485,0.21998145115141,0.102822580645161,0.048988161194378,0.351118760757315,0.0361160668891374,0.030092546914774,0.0645161290322581,0.164168659240683,0.040447504302926,019,ID
12335,58810,42344,57679,59051,0.904742602351034,0.884880421564653,0.00372922578029996,0.0535873530603972,0.0147547628698824,0.125179211469534,0.126614750343564,0.173913043478261,0.104387291981846,0.131868131868132,0.0926523297491039,0.0917086578103527,0,0.139183055975794,0.164835164835165,021,ID
2605,37358,42344,31364,49688,0.914779270633397,0.887907869481766,0,0.05489443378119,0,0.112043642467478,0.104193687851275,0.0790960451977401,0.440559440559441,0.296456941497841,0.0629458665547629,0.0648508430609598,0.085312188415457,0.034965034965035,0.0573966585614558,023,ID
1133,63750,42344,57679,71705,0.819947043248014,0.792586054721977,0,0.148278905560459,0,0.185145317545748,0.191536748329621,0.0790960451977401,0.119047619047619,0.296456941497841,0.0936490850376749,0.0857461024498886,0.085312188415457,0.101190476190476,0.0573966585614558,025,ID
235006,68473,70169,64104,70201,0.764129426482728,0.682731504727539,0.0061062270750534,0.257035990570454,0.00773171748806413,0.15647501044132,0.169265671939469,0.15191637630662,0.0462047843721546,0.359383599339571,0.0556424892106362,0.0487329070216771,0.0250871080139373,0.18097839582816,0.0671436433681893,027,ID
7058,65380,42344,57679,66178,0.918107112496458,0.893029186738453,0,0.0724001133465571,7.0841598186455e-4,0.104475308641975,0.105822624147231,0.0790960451977401,0.0313111545988258,0.6,0.0575617283950617,0.0561637315564017,0.085312188415457,0.148727984344423,0,029,ID
24859,63525,42344,49753,64678,0.784826421014522,0.676374753610362,0.00120680638802848,0.279536586346997,0.00362041916408544,0.137980522808816,0.155584631854407,0.466666666666667,0.0436033961721111,0.488888888888889,0.0597129677088672,0.0442488402521708,0,0.190818822852209,0,031,ID
756,53500,42344,50625,58688,0.626984126984127,0.476190476190476,0.00529100529100529,0.423280423280423,0,0.139240506329114,0.177777777777778,0,0.0375,0.296456941497841,0.181434599156118,0.0638888888888889,0,0.525,0.0573966585614558,033,ID
8810,55885,42344,32361,56788,0.908286038592509,0.885017026106697,0.0021566401816118,0.0423382519863791,0.00862656072644722,0.145963509122719,0.147749134282416,0,0.142091152815013,0.381578947368421,0.0633591602099475,0.0628446838527639,0,0.134048257372654,0.0526315789473684,035,ID
4344,60357,42344,23500,62976,0.898020257826888,0.890653775322284,0.00138121546961326,0.0389042357274401,2.3020257826887e-4,0.219687259677006,0.221504264667873,0,0,0,0.0681876441937965,0.0687516154044973,0,0.183431952662722,0,037,ID
28752,55000,55500,45413,57737,0.761164440734558,0.708681135225376,0.023511407902059,0.178770172509738,0.0299457429048414,0.145533470413525,0.151354534746761,0.168639053254438,0.0511673151750973,0.0905923344947735,0.0485720813342472,0.0449057714958775,0.0473372781065089,0.22431906614786,0.0557491289198606,039,ID
14376,61679,42344,37708,63819,0.923414023372287,0.900319977740679,0,0.0694908180300501,0.00250417362270451,0.108097928436911,0.109943598856525,0.0790960451977401,0.031031031031031,0,0.0461016949152542,0.0468206752684849,0.085312188415457,0.0590590590590591,0,041,ID
13519,67015,42344,46932,68567,0.905466380649456,0.832901841852208,0.0032546786004882,0.122642207263851,5.1778977735039e-4,0.152846989625031,0.164831261101243,0.0454545454545455,0.0186972255729795,0,0.0573482558614492,0.0321492007104796,0,0.334740651387213,0,043,ID
19250,65204,42344,63226,65010,0.866961038961039,0.846597402597403,0.00114285714285714,0.0899220779220779,0.0027012987012987,0.163820480556055,0.16438608332822,0,0.047949162333911,0.269230769230769,0.0588411528551741,0.0576179664969013,0,0.199306759098787,0,045,ID
15520,60938,42344,72747,56343,0.781378865979381,0.655992268041237,9.6649484536082e-4,0.298324742268041,0.00302835051546392,0.117011626948132,0.128376387388272,0,0.0438444924406048,0.148936170212766,0.116104560072565,0.0967488458894018,0,0.239092872570194,0.148936170212766,047,ID
16787,54745,42344,46667,55131,0.923095252278549,0.901590516471079,8.9354857925775e-4,0.036695061654852,0.005182581759695,0.165591120289107,0.16808721506442,0,0.0487012987012987,0.28735632183908,0.0580149716055756,0.0568880079286422,0.2,0.12012987012987,0,049,ID
31383,77491,42344,82917,76704,0.893254309658095,0.859318739444922,0.00108338909600739,0.107733486282382,0.00235796450307491,0.163200513680305,0.165974488282409,0,0.0618160307601301,0,0.0335675810651732,0.0298131118362504,0,0.154392191659272,0,051,ID
24474,67347,42344,60283,70920,0.728650813107788,0.58229141129361806,2.8601781482389e-4,0.378810165890333,0.00392253003187056,0.0988055851511243,0.121044137253526,0,0.0141300830546867,0,0.101497224247182,0.0684864220054733,0.142857142857143,0.286592600582461,0.177083333333333,053,ID
173396,71949,48534,80671,72904,0.896612378601582,0.874789499181065,0.00292394288218875,0.0521696002214584,0.00724353502964313,0.19023084988004,0.19169990440716,0.112426035502959,0.0971700198982976,0.246815286624204,0.0432111867960815,0.0434782608695652,0.0433925049309665,0.061131992040681,0.152866242038217,055,ID
39872,62258,50145,34410,63405,0.89659410112359506,0.866547953451043,0.0121890048154093,0.0462229133226324,0.0202899277688604,0.263615765475957,0.268356921652051,0.117283950617284,0.173087357569181,0.341161928306551,0.017930571484517,0.0175392897455935,0.00617283950617284,0.0303852414541508,0.00865265760197775,057,ID
8043,49216,42344,43519,49081,0.926892950391645,0.921795349993783,1.2433171702101e-4,0.0355588710680095,0.00161631232127316,0.16767270288397,0.168195306177502,0,0.104895104895105,0.230769230769231,0.0571428571428571,0.057054221742649,0,0.188811188811189,0,059,ID
3630,46484,42344,19875,49271,0.822589531680441,0.806611570247934,0.0184573002754821,0.0534435261707989,0.00964187327823691,0.146684527796383,0.146516393442623,0.0597014925373134,0.0463917525773196,0.114285714285714,0.072337575351641,0.0737704918032787,0,0.118556701030928,0,061,ID
5203,62250,42344,63811,61306,0.779934653084759,0.640207572554296,0.00480492023832404,0.318085719777052,0.00384393619065923,0.0729423361261705,0.0876613629540678,0,0.034441087613293,0.8,0.100542138984722,0.0735514860402282,0,0.221752265861027,0,063,ID
52487,53025,75913,40547,54058,0.890772953302723,0.860498790176615,0.009278488006554,0.0834873397222169,0.0180806675938804,0.134598109252684,0.132580538027233,0,0.10999543587403,0.230769230769231,0.00588184968131069,0.00520314402745489,0,0.0228206298493838,0.0200210748155954,065,ID
21626,63594,42344,61419,65438,0.763386664200499,0.60769444187552,9.7105336169425e-4,0.357856284102469,0.00138721908813465,0.119025985825913,0.142367980520469,0,0.0343713658095361,0,0.0887394754376401,0.0611018109876731,0,0.211009174311927,0.333333333333333,067,ID
42200,65023,42344,93934,65427,0.887511848341232,0.86132701421801,0.00104265402843602,0.0451184834123223,0.00886255924170616,0.184444503778069,0.188043358644217,0.0681818181818182,0.0903361344537815,0.251336898395722,0.0495287426908392,0.0471552767690107,0,0.0987394957983193,0.120320855614973,069,ID
4572,67383,42344,76382,66172,0.93678915135608,0.924540682414698,0,0.0446194225721785,0,0.16250291851506,0.160397444996451,0.0790960451977401,0.0882352941176471,0.296456941497841,0.0366565491477936,0.0350130115921457,0.085312188415457,0.117647058823529,0.0573966585614558,071,ID
12043,58440,42344,51500,60864,0.741841733787262,0.684297932408868,0.0037366104791165,0.257826123059038,0.00132857261479698,0.116185359301545,0.118310884601383,0,0.035426731078905,0,0.110700693978061,0.105933745904623,0.666666666666667,0.303381642512077,0,073,ID
25571,62721,42344,61554,65000,0.830159164678738,0.759336748660592,7.8213601345274e-4,0.180243244300184,0.00786046693520003,0.147776521575278,0.152907246227533,1,0.0468648296810588,0.761194029850746,0.06840022611645,0.0594324560951743,0,0.23302234758082,0,075,ID
7918,56671,42344,45938,63098,0.711669613538772,0.605203334175297,3.7888355645365e-4,0.343899974741096,0,0.118012422360248,0.135225375626043,0,0.0139551964744767,0.296456941497841,0.0603371783496007,0.0429883138564274,0,0.197208960705105,0.0573966585614558,077,ID
13399,44807,42344,12188,44505,0.911859093962236,0.891484439137249,0.00858273005448168,0.0405254123442048,2.9852974102545e-4,0.0846292355541005,0.0841356215989954,0,0.0589318600368324,0,0.0879030937960386,0.0896609460025115,0.0347826086956522,0.0662983425414365,0.25,079,ID
11813,88906,42344,51917,97308,0.838990942182341,0.800050791500889,0,0.163633285363582,0,0.366663303400262,0.379007512432547,0.0790960451977401,0.107604759441283,0.296456941497841,0.0214912723236808,0.0141783938207597,0.085312188415457,0.208484221417486,0.0573966585614558,081,ID
90592,61183,54233,51091,65064,0.834444542564465,0.764283821971035,0.00545302013422819,0.174021988696574,0.0157740197809961,0.165330581792206,0.174485109333025,0.222672064777328,0.065778623533143,0.127361791462561,0.0685900997433659,0.0575984286085676,0.101214574898785,0.169679670155408,0.319804058782365,083,ID
11830,72878,42344,57125,73289,0.978613693998309,0.975486052409129,5.9171597633136e-4,0.0143702451394759,5.0718512256973e-4,0.284097780081195,0.284142114384749,0,0.235294117647059,0.5,0.0548501338861536,0.0548526863084922,0,0.223529411764706,0,085,ID
10612,50046,42344,57679,50568,0.845552205050886,0.783641160949868,0.00188465887674331,0.164059555220505,0.00131926121372032,0.131059846205283,0.140692640692641,0,0.0246984491671453,0.571428571428571,0.052936587540399,0.0520683020683021,0,0.148190695002872,0,087,ID
65583,63767,30675,60833,64850,0.914566274796822,0.907094826403184,0.0393089672628577,0.0182669289297531,0.00742570483204489,0.195615205068356,0.196201042191965,0.0376260667183863,0.136060100166945,0.371663244353183,0.0430310103367789,0.0431164901664145,0.0756400310318076,0.0367278797996661,0.123203285420945,001,IL
5261,40365,35045,57679,50333,0.634860292720015,0.634860292720015,0.332256225052271,0.00969397452955712,0.0024710131153773,0.0694610778443114,0.0694610778443114,0.0732265446224256,0.411764705882353,0,0.0991017964071856,0.0991017964071856,0.0886727688787185,0.0392156862745098,0,003,IL
